Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Date,State,TotalSamples,Negative,Positive
16858,08-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10534,4,10576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16859,08-07-2021,8:00 AM,Delhi,-,-,1408917,25005,1434780,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16860,08-07-2021,8:00 AM,Goa,-,-,162983,3082,168015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16861,08-07-2021,8:00 AM,Gujarat,-,-,811988,10072,824029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16862,08-07-2021,8:00 AM,Haryana,-,-,758512,9515,769093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16863,08-07-2021,8:00 AM,Himachal Pradesh,-,-,198293,3486,203117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16864,08-07-2021,8:00 AM,Jammu and Kashmir,-,-,309973,4349,317761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16865,08-07-2021,8:00 AM,Jharkhand,-,-,340463,5118,346113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16866,08-07-2021,8:00 AM,Karnataka,-,-,2787111,35601,2862338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16867,08-07-2021,8:00 AM,Kerala,-,-,2889186,14108,3011694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16868,08-07-2021,8:00 AM,Ladakh,-,-,19756,204,20143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16869,08-07-2021,8:00 AM,Lakshadweep,-,-,9670,49,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16870,08-07-2021,8:00 AM,Madhya Pradesh,-,-,780610,9019,790070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16871,08-07-2021,8:00 AM,Maharashtra,-,-,5881167,123857,6122893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16872,08-07-2021,8:00 AM,Manipur,-,-,66578,1229,74341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16873,08-07-2021,8:00 AM,Meghalaya,-,-,47597,886,52712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16874,08-07-2021,8:00 AM,Mizoram,-,-,18643,100,22703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16875,08-07-2021,8:00 AM,Nagaland,-,-,24088,505,25663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16876,08-07-2021,8:00 AM,Odisha,-,-,900282,4358,929788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16877,08-07-2021,8:00 AM,Puducherry,-,-,114898,1765,118416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16878,08-07-2021,8:00 AM,Punjab,-,-,578865,16141,596970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16879,08-07-2021,8:00 AM,Rajasthan,-,-,943010,8942,952887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16880,08-07-2021,8:00 AM,Sikkim,-,-,19287,311,21573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16881,08-07-2021,8:00 AM,Tamil Nadu,-,-,2439576,33196,2506848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16882,08-07-2021,8:00 AM,Telangana,-,-,613872,3710,629054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16883,08-07-2021,8:00 AM,Tripura,-,-,64194,703,69019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16884,08-07-2021,8:00 AM,Uttarakhand,-,-,332115,7338,340959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16885,08-07-2021,8:00 AM,Uttar Pradesh,-,-,1682321,22666,1706934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16886,08-07-2021,8:00 AM,West Bengal,-,-,1473718,17850,1508223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16887,09-07-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7351,128,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16888,09-07-2021,8:00 AM,Andhra Pradesh,-,-,1869417,12946,1914213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16889,09-07-2021,8:00 AM,Arunachal Pradesh,-,-,35037,185,38682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16890,09-07-2021,8:00 AM,Assam,-,-,499388,4764,527200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16891,09-07-2021,8:00 AM,Bihar,-,-,712210,9614,722965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16892,09-07-2021,8:00 AM,Chandigarh,-,-,60885,809,61794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16893,09-07-2021,8:00 AM,Chhattisgarh,-,-,978654,13467,997035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16894,09-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10542,4,10579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16895,09-07-2021,8:00 AM,Delhi,-,-,1409018,25008,1434873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16896,09-07-2021,8:00 AM,Goa,-,-,163159,3086,168210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16897,09-07-2021,8:00 AM,Gujarat,-,-,812522,10072,824091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16898,09-07-2021,8:00 AM,Haryana,-,-,758589,9525,769148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16899,09-07-2021,8:00 AM,Himachal Pradesh,-,-,198452,3486,203245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16900,09-07-2021,8:00 AM,Jammu and Kashmir,-,-,310326,4353,318023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16901,09-07-2021,8:00 AM,Jharkhand,-,-,340573,5119,346168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16902,09-07-2021,8:00 AM,Karnataka,-,-,2790453,35663,2864868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16903,09-07-2021,8:00 AM,Kerala,-,-,2900600,14250,3025466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16904,09-07-2021,8:00 AM,Ladakh,-,-,19815,205,20155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16905,09-07-2021,8:00 AM,Lakshadweep,-,-,9695,49,9980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16906,09-07-2021,8:00 AM,Madhya Pradesh,-,-,780657,9023,790096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16907,09-07-2021,8:00 AM,Maharashtra,-,-,5889982,124296,6131976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16908,09-07-2021,8:00 AM,Manipur,-,-,67212,1241,75180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16909,09-07-2021,8:00 AM,Meghalaya,-,-,47963,890,53244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16910,09-07-2021,8:00 AM,Mizoram,-,-,19007,101,23014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16911,09-07-2021,8:00 AM,Nagaland,-,-,24218,505,25727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16912,09-07-2021,8:00 AM,Odisha,-,-,903178,4415,932330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16913,09-07-2021,8:00 AM,Puducherry,-,-,115042,1767,118571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16914,09-07-2021,8:00 AM,Punjab,-,-,579111,16157,597195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16915,09-07-2021,8:00 AM,Rajasthan,-,-,943190,8942,952956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16916,09-07-2021,8:00 AM,Sikkim,-,-,19339,312,21795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16917,09-07-2021,8:00 AM,Tamil Nadu,-,-,2443141,33253,2510059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16918,09-07-2021,8:00 AM,Telangana,-,-,614865,3714,629785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16919,09-07-2021,8:00 AM,Tripura,-,-,64666,709,69550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16920,09-07-2021,8:00 AM,Uttarakhand,-,-,332240,7338,341023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16921,09-07-2021,8:00 AM,Uttar Pradesh,-,-,1682579,22676,1707044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16922,09-07-2021,8:00 AM,West Bengal,-,-,1475208,17867,1509218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16923,10-07-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7352,128,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16924,10-07-2021,8:00 AM,Andhra Pradesh,-,-,1873993,12960,1917253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16925,10-07-2021,8:00 AM,Arunachal Pradesh,-,-,35342,186,39085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16926,10-07-2021,8:00 AM,Assam,-,-,501869,4788,529693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16927,10-07-2021,8:00 AM,Bihar,-,-,712427,9614,723060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16928,10-07-2021,8:00 AM,Chandigarh,-,-,60901,809,61811,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16929,10-07-2021,8:00 AM,Chhattisgarh,-,-,978961,13472,997426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16930,10-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10553,4,10580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16931,10-07-2021,8:00 AM,Delhi,-,-,1409145,25011,1434954,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16932,10-07-2021,8:00 AM,Goa,-,-,163347,3088,168430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16933,10-07-2021,8:00 AM,Gujarat,-,-,812718,10073,824147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16934,10-07-2021,8:00 AM,Haryana,-,-,758678,9534,769205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16935,10-07-2021,8:00 AM,Himachal Pradesh,-,-,198579,3487,203425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16936,10-07-2021,8:00 AM,Jammu and Kashmir,-,-,310630,4354,318284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16937,10-07-2021,8:00 AM,Jharkhand,-,-,340655,5119,346223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16938,10-07-2021,8:00 AM,Karnataka,-,-,2793498,35731,2867158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16939,10-07-2021,8:00 AM,Kerala,-,-,2911054,14380,3039029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16940,10-07-2021,8:00 AM,Ladakh,-,-,19830,206,20167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16941,10-07-2021,8:00 AM,Lakshadweep,-,-,9729,49,10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16942,10-07-2021,8:00 AM,Madhya Pradesh,-,-,780695,9024,790125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16943,10-07-2021,8:00 AM,Maharashtra,-,-,5900440,125034,6140968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16944,10-07-2021,8:00 AM,Manipur,-,-,68171,1251,76032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16945,10-07-2021,8:00 AM,Meghalaya,-,-,48380,899,53670,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16946,10-07-2021,8:00 AM,Mizoram,-,-,19124,103,23551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16947,10-07-2021,8:00 AM,Nagaland,-,-,24305,507,25787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16948,10-07-2021,8:00 AM,Odisha,-,-,906519,4476,935136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16949,10-07-2021,8:00 AM,Puducherry,-,-,115234,1768,118697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16950,10-07-2021,8:00 AM,Punjab,-,-,579370,16168,597347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16951,10-07-2021,8:00 AM,Rajasthan,-,-,943260,8943,953018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16952,10-07-2021,8:00 AM,Sikkim,-,-,19476,312,21965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16953,10-07-2021,8:00 AM,Tamil Nadu,-,-,2446552,33322,2513098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16954,10-07-2021,8:00 AM,Telangana,-,-,615852,3720,630514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16955,10-07-2021,8:00 AM,Tripura,-,-,65095,712,69961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16956,10-07-2021,8:00 AM,Uttarakhand,-,-,332431,7338,341088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16957,10-07-2021,8:00 AM,Uttar Pradesh,-,-,1682741,22689,1707127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16958,10-07-2021,8:00 AM,West Bengal,-,-,1476632,17886,1510208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16959,11-07-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16960,11-07-2021,8:00 AM,Andhra Pradesh,-,-,1877930,12986,1920178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16961,11-07-2021,8:00 AM,Arunachal Pradesh,-,-,35634,188,39563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16962,11-07-2021,8:00 AM,Assam,-,-,504723,4812,532084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16963,11-07-2021,8:00 AM,Bihar,-,-,712663,9618,723147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16964,11-07-2021,8:00 AM,Chandigarh,-,-,60914,809,61823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16965,11-07-2021,8:00 AM,Chhattisgarh,-,-,979448,13475,997785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16966,11-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10555,4,10584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16967,11-07-2021,8:00 AM,Delhi,-,-,1409226,25012,1435030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16968,11-07-2021,8:00 AM,Goa,-,-,163530,3095,168585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16969,11-07-2021,8:00 AM,Gujarat,-,-,812976,10073,824200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16970,11-07-2021,8:00 AM,Haryana,-,-,758728,9542,769243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16971,11-07-2021,8:00 AM,Himachal Pradesh,-,-,198738,3490,203563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16972,11-07-2021,8:00 AM,Jammu and Kashmir,-,-,310985,4356,318469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16973,11-07-2021,8:00 AM,Jharkhand,-,-,340737,5119,346279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16974,11-07-2021,8:00 AM,Karnataka,-,-,2796377,35779,2869320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16975,11-07-2021,8:00 AM,Kerala,-,-,2922921,14489,3053116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16976,11-07-2021,8:00 AM,Ladakh,-,-,19865,206,20186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16977,11-07-2021,8:00 AM,Lakshadweep,-,-,9751,49,10011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16978,11-07-2021,8:00 AM,Madhya Pradesh,-,-,780735,9025,790152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16979,11-07-2021,8:00 AM,Maharashtra,-,-,5906466,125528,6149264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16980,11-07-2021,8:00 AM,Manipur,-,-,68654,1258,76820,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16981,11-07-2021,8:00 AM,Meghalaya,-,-,48886,906,54155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16982,11-07-2021,8:00 AM,Mizoram,-,-,19387,105,23993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16983,11-07-2021,8:00 AM,Nagaland,-,-,24418,507,25898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16984,11-07-2021,8:00 AM,Odisha,-,-,909639,4534,937470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16985,11-07-2021,8:00 AM,Puducherry,-,-,115489,1769,118831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16986,11-07-2021,8:00 AM,Punjab,-,-,579618,16177,597469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16987,11-07-2021,8:00 AM,Rajasthan,-,-,943379,8945,953074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16988,11-07-2021,8:00 AM,Sikkim,-,-,19606,313,22163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16989,11-07-2021,8:00 AM,Tamil Nadu,-,-,2449873,33371,2516011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16990,11-07-2021,8:00 AM,Telangana,-,-,616769,3725,631218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16991,11-07-2021,8:00 AM,Tripura,-,-,65536,712,70479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16992,11-07-2021,8:00 AM,Uttarakhand,-,-,332634,7338,341137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16993,11-07-2021,8:00 AM,Uttar Pradesh,-,-,1682924,22693,1707225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16994,11-07-2021,8:00 AM,West Bengal,-,-,1477998,17903,1511205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16995,12-07-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7352,129,7492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16996,12-07-2021,8:00 AM,Andhra Pradesh,-,-,1881161,13002,1922843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16997,12-07-2021,8:00 AM,Arunachal Pradesh,-,-,35910,189,39817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16998,12-07-2021,8:00 AM,Assam,-,-,507516,4828,533663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999,12-07-2021,8:00 AM,Bihar,-,-,712820,9618,723283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17000,12-07-2021,8:00 AM,Chandigarh,-,-,60926,809,61831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17001,12-07-2021,8:00 AM,Chhattisgarh,-,-,979711,13478,997973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17002,12-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10557,4,10586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17003,12-07-2021,8:00 AM,Delhi,-,-,1409325,25015,1435083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17004,12-07-2021,8:00 AM,Goa,-,-,163771,3097,168716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17005,12-07-2021,8:00 AM,Gujarat,-,-,813238,10073,824242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17006,12-07-2021,8:00 AM,Haryana,-,-,758790,9550,769279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17007,12-07-2021,8:00 AM,Himachal Pradesh,-,-,198888,3491,203626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17008,12-07-2021,8:00 AM,Jammu and Kashmir,-,-,311334,4357,318693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17009,12-07-2021,8:00 AM,Jharkhand,-,-,340798,5119,346328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17010,12-07-2021,8:00 AM,Karnataka,-,-,2798703,35835,2871298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17011,12-07-2021,8:00 AM,Kerala,-,-,2935423,14586,3065336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17012,12-07-2021,8:00 AM,Ladakh,-,-,19879,206,20195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17013,12-07-2021,8:00 AM,Lakshadweep,-,-,9803,49,10013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17014,12-07-2021,8:00 AM,Madhya Pradesh,-,-,780735,9025,790175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17015,12-07-2021,8:00 AM,Maharashtra,-,-,5912479,125878,6157799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17016,12-07-2021,8:00 AM,Manipur,-,-,69224,1272,77731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17017,12-07-2021,8:00 AM,Meghalaya,-,-,49307,908,54580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17018,12-07-2021,8:00 AM,Mizoram,-,-,19618,110,24183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17019,12-07-2021,8:00 AM,Nagaland,-,-,24498,507,25976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17020,12-07-2021,8:00 AM,Odisha,-,-,912463,4599,939752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17021,12-07-2021,8:00 AM,Puducherry,-,-,115702,1769,118976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17022,12-07-2021,8:00 AM,Punjab,-,-,579829,16186,597598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17023,12-07-2021,8:00 AM,Rajasthan,-,-,943479,8945,953126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17024,12-07-2021,8:00 AM,Sikkim,-,-,19725,315,22307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17025,12-07-2021,8:00 AM,Tamil Nadu,-,-,2453061,33418,2518786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17026,12-07-2021,8:00 AM,Telangana,-,-,617638,3729,631683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17027,12-07-2021,8:00 AM,Tripura,-,-,65934,715,70749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17028,12-07-2021,8:00 AM,Uttarakhand,-,-,332746,7339,341179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17029,12-07-2021,8:00 AM,Uttar Pradesh,-,-,1683058,22698,1707350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17030,12-07-2021,8:00 AM,West Bengal,-,-,1479312,17916,1512129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17031,13-07-2021,8:00 AM,Andaman and Nicobar Islands,-,-,7355,129,7493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17032,13-07-2021,8:00 AM,Andhra Pradesh,-,-,1884202,13024,1924421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17033,13-07-2021,8:00 AM,Arunachal Pradesh,-,-,36274,191,40383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17034,13-07-2021,8:00 AM,Assam,-,-,510432,4865,536238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17035,13-07-2021,8:00 AM,Bihar,-,-,712947,9619,723355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17036,13-07-2021,8:00 AM,Chandigarh,-,-,60939,809,61841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17037,13-07-2021,8:00 AM,Chhattisgarh,-,-,980275,13478,998270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17038,13-07-2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,10563,4,10588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17039,13-07-2021,8:00 AM,Delhi,-,-,1409417,25018,1435128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17040,13-07-2021,8:00 AM,Goa,-,-,163957,3097,168824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17041,13-07-2021,8:00 AM,Gujarat,-,-,813399,10074,824274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17042,13-07-2021,8:00 AM,Haryana,-,-,758849,9556,769307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17043,13-07-2021,8:00 AM,Himachal Pradesh,-,-,199020,3492,203719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17044,13-07-2021,8:00 AM,Jammu and Kashmir,-,-,311782,4357,318848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17045,13-07-2021,8:00 AM,Jharkhand,-,-,340862,5119,346371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17046,13-07-2021,8:00 AM,Karnataka,-,-,2801907,35896,2872684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17047,13-07-2021,8:00 AM,Kerala,-,-,2946870,14686,3073134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17048,13-07-2021,8:00 AM,Ladakh,-,-,19894,206,20204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17049,13-07-2021,8:00 AM,Lakshadweep,-,-,9851,49,10020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17050,13-07-2021,8:00 AM,Madhya Pradesh***,-,-,780735,10506,791656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17051,13-07-2021,8:00 AM,Maharashtra,-,-,5927756,126024,6165402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17052,13-07-2021,8:00 AM,Manipur,-,-,69814,1287,78621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17053,13-07-2021,8:00 AM,Meghalaya,-,-,49830,913,54853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17054,13-07-2021,8:00 AM,Mizoram,-,-,19803,112,24702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17055,13-07-2021,8:00 AM,Nagaland,-,-,24582,511,26052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17056,13-07-2021,8:00 AM,Odisha,-,-,915400,4662,941745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17057,13-07-2021,8:00 AM,Puducherry,-,-,115873,1771,119057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17058,13-07-2021,8:00 AM,Punjab,-,-,580027,16193,597714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17059,13-07-2021,8:00 AM,Rajasthan,-,-,943553,8945,953159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17060,13-07-2021,8:00 AM,Sikkim,-,-,19855,317,22397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17061,13-07-2021,8:00 AM,Tamil Nadu,-,-,2456165,33454,2521438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17062,13-07-2021,8:00 AM,Telangana,-,-,618496,3735,632379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17063,13-07-2021,8:00 AM,Tripura,-,-,66353,717,71315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17064,13-07-2021,8:00 AM,Uttarakhand,-,-,332957,7341,341230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17065,13-07-2021,8:00 AM,Uttar Pradesh,-,-,1683170,22700,1707446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
